timestamp,datetime,open,high,low,close,volume
1754395200000,2025-08-05 19:00:00,3351.408,3367.02,3349.903,3366.237,10215
1754398800000,2025-08-05 20:00:00,3366.263,3379.675,3365.837,3373.726,12151
1754402400000,2025-08-05 21:00:00,3373.793,3386.593,3370.464,3385.354,16963
1754406000000,2025-08-05 22:00:00,3385.386,3390.033,3382.134,3389.49,8274
1754409600000,2025-08-05 23:00:00,3389.527,3390.452,3376.89,3382.015,8522
1754413200000,2025-08-06 00:00:00,3382.055,3382.829,3378.996,3380.099,5439
1754416800000,2025-08-06 01:00:00,3380.098,3381.191,3378.382,3380.091,4935
1754420400000,2025-08-06 02:00:00,3380.012,3381.405,3378.091,3378.98,4223
1754424000000,2025-08-06 03:00:00,3378.943,3380.941,3378.41,3380.799,2522
1754431200000,2025-08-06 05:00:00,3381.432,3381.691,3378.164,3379.719,2346
1754434800000,2025-08-06 06:00:00,3379.681,3383.974,3378.903,3383.186,3461
1754438400000,2025-08-06 07:00:00,3383.193,3385.34,3380.809,3383.484,4802
1754442000000,2025-08-06 08:00:00,3383.447,3383.689,3373.046,3376.154,7643
1754445600000,2025-08-06 09:00:00,3376.041,3377.785,3374.214,3376.313,5372
1754449200000,2025-08-06 10:00:00,3376.348,3378.43,3373.422,3374.607,4330
1754452800000,2025-08-06 11:00:00,3374.59,3376.484,3372.182,3372.441,3338
1754456400000,2025-08-06 12:00:00,3372.326,3374.878,3370.628,3374.256,4993
1754460000000,2025-08-06 13:00:00,3374.323,3378.65,3373.216,3375.138,5445
1754463600000,2025-08-06 14:00:00,3375.208,3377.143,3368.953,3373.617,5988
1754467200000,2025-08-06 15:00:00,3373.509,3374.723,3364.758,3365.179,6754
1754470800000,2025-08-06 16:00:00,3365.172,3367.806,3358.091,3358.919,6385
1754474400000,2025-08-06 17:00:00,3358.872,3365.41,3358.19,3363.607,6798
1754478000000,2025-08-06 18:00:00,3363.595,3367.015,3360.651,3365.174,5196
1754481600000,2025-08-06 19:00:00,3365.156,3369.299,3360.141,3367.545,8557
1754485200000,2025-08-06 20:00:00,3367.513,3373.552,3365.072,3371.709,13769
1754488800000,2025-08-06 21:00:00,3371.659,3379.331,3369.426,3379.273,9615
1754492400000,2025-08-06 22:00:00,3379.241,3379.975,3370.02,3377.431,9810
1754496000000,2025-08-06 23:00:00,3377.392,3379.439,3372.889,3376.003,6841
1754499600000,2025-08-07 00:00:00,3376.043,3377.648,3370.87,3374.638,5766
1754503200000,2025-08-07 01:00:00,3374.535,3374.604,3368.983,3371.673,5427
1754506800000,2025-08-07 02:00:00,3371.626,3373.129,3370.289,3371.667,5027
1754510400000,2025-08-07 03:00:00,3371.614,3372.179,3367.133,3369.079,3743
